hour,updated_type,updated_subtype,lat_long_bin,count
15:00,Hazard,On Road,"(41.94, -87.69)",4
15:00,Hazard,On Road,"(41.94, -87.68)",5
15:00,Hazard,On Road,"(41.94, -87.67)",31
15:00,Hazard,On Road,"(41.94, -87.66)",8
15:00,Hazard,On Road,"(41.94, -87.65)",28
15:00,Hazard,On Road,"(41.94, -87.64)",46
15:00,Hazard,On Road,"(41.94, -87.63)",9
15:00,Hazard,On Road,"(41.95, -87.9)",2
15:00,Hazard,On Road,"(41.95, -87.89)",1
15:00,Hazard,On Road,"(41.95, -87.84)",6
15:00,Hazard,On Road,"(41.95, -87.81)",4
15:00,Hazard,On Road,"(41.95, -87.8)",4
15:00,Hazard,On Road,"(41.95, -87.79)",9
15:00,Hazard,On Road,"(41.95, -87.78)",14
15:00,Hazard,On Road,"(41.95, -87.77)",10
15:00,Hazard,On Road,"(41.95, -87.76)",8
15:00,Hazard,On Road,"(41.95, -87.75)",21
15:00,Hazard,On Road,"(41.95, -87.74)",19
15:00,Hazard,On Road,"(41.95, -87.73)",60
15:00,Hazard,On Road,"(41.95, -87.72)",53
15:00,Hazard,On Road,"(41.95, -87.71)",37
15:00,Hazard,On Road,"(41.95, -87.7)",24
15:00,Hazard,On Road,"(41.95, -87.69)",20
15:00,Hazard,On Road,"(41.95, -87.68)",10
15:00,Hazard,On Road,"(41.95, -87.67)",47
15:00,Hazard,On Road,"(41.95, -87.66)",10
15:00,Hazard,On Road,"(41.95, -87.65)",14
15:00,Hazard,On Road,"(41.95, -87.64)",31
15:00,Hazard,On Road,"(41.96, -87.92)",1
15:00,Hazard,On Road,"(41.96, -87.89)",1
15:00,Hazard,On Road,"(41.96, -87.88)",4
15:00,Hazard,On Road,"(41.96, -87.85)",2
15:00,Hazard,On Road,"(41.96, -87.84)",24
15:00,Hazard,On Road,"(41.96, -87.79)",2
15:00,Hazard,On Road,"(41.96, -87.78)",4
15:00,Hazard,On Road,"(41.96, -87.77)",13
15:00,Hazard,On Road,"(41.96, -87.76)",2
15:00,Hazard,On Road,"(41.96, -87.75)",51
15:00,Hazard,On Road,"(41.96, -87.74)",43
15:00,Hazard,On Road,"(41.96, -87.73)",30
15:00,Hazard,On Road,"(41.96, -87.72)",7
15:00,Hazard,On Road,"(41.96, -87.71)",11
15:00,Hazard,On Road,"(41.96, -87.7)",7
15:00,Hazard,On Road,"(41.96, -87.69)",21
15:00,Hazard,On Road,"(41.96, -87.68)",1
15:00,Hazard,On Road,"(41.96, -87.67)",17
15:00,Hazard,On Road,"(41.96, -87.66)",2
15:00,Hazard,On Road,"(41.96, -87.65)",17
15:00,Hazard,On Road,"(41.96, -87.64)",4
15:00,Hazard,On Road,"(41.97, -87.85)",3
15:00,Hazard,On Road,"(41.97, -87.83)",1
15:00,Hazard,On Road,"(41.97, -87.82)",2
15:00,Hazard,On Road,"(41.97, -87.81)",5
15:00,Hazard,On Road,"(41.97, -87.79)",2
15:00,Hazard,On Road,"(41.97, -87.78)",6
15:00,Hazard,On Road,"(41.97, -87.77)",20
15:00,Hazard,On Road,"(41.97, -87.76)",54
15:00,Hazard,On Road,"(41.97, -87.75)",72
15:00,Hazard,On Road,"(41.97, -87.74)",1
15:00,Hazard,On Road,"(41.97, -87.73)",11
15:00,Hazard,On Road,"(41.97, -87.71)",19
15:00,Hazard,On Road,"(41.97, -87.7)",12
15:00,Hazard,On Road,"(41.97, -87.69)",19
15:00,Hazard,On Road,"(41.97, -87.68)",12
15:00,Hazard,On Road,"(41.97, -87.67)",15
15:00,Hazard,On Road,"(41.97, -87.66)",20
15:00,Hazard,On Road,"(41.97, -87.65)",36
15:00,Hazard,On Road,"(41.98, -87.91)",3
15:00,Hazard,On Road,"(41.98, -87.9)",10
15:00,Hazard,On Road,"(41.98, -87.89)",4
15:00,Hazard,On Road,"(41.98, -87.88)",8
15:00,Hazard,On Road,"(41.98, -87.85)",1
15:00,Hazard,On Road,"(41.98, -87.84)",19
15:00,Hazard,On Road,"(41.98, -87.83)",13
15:00,Hazard,On Road,"(41.98, -87.82)",13
15:00,Hazard,On Road,"(41.98, -87.81)",37
15:00,Hazard,On Road,"(41.98, -87.8)",15
15:00,Hazard,On Road,"(41.98, -87.79)",25
15:00,Hazard,On Road,"(41.98, -87.78)",26
15:00,Hazard,On Road,"(41.98, -87.77)",29
15:00,Hazard,On Road,"(41.98, -87.76)",10
15:00,Hazard,On Road,"(41.98, -87.75)",35
15:00,Hazard,On Road,"(41.98, -87.74)",4
15:00,Hazard,On Road,"(41.98, -87.73)",3
15:00,Hazard,On Road,"(41.98, -87.72)",31
15:00,Hazard,On Road,"(41.98, -87.71)",12
15:00,Hazard,On Road,"(41.98, -87.7)",27
15:00,Hazard,On Road,"(41.98, -87.69)",56
15:00,Hazard,On Road,"(41.98, -87.68)",11
15:00,Hazard,On Road,"(41.98, -87.67)",33
15:00,Hazard,On Road,"(41.98, -87.66)",55
15:00,Hazard,On Road,"(41.98, -87.65)",27
15:00,Hazard,On Road,"(41.99, -87.89)",3
15:00,Hazard,On Road,"(41.99, -87.88)",12
15:00,Hazard,On Road,"(41.99, -87.84)",1
15:00,Hazard,On Road,"(41.99, -87.82)",3
15:00,Hazard,On Road,"(41.99, -87.81)",9
15:00,Hazard,On Road,"(41.99, -87.8)",5
15:00,Hazard,On Road,"(41.99, -87.79)",17
15:00,Hazard,On Road,"(41.99, -87.77)",3
15:00,Hazard,On Road,"(41.99, -87.76)",1
15:00,Hazard,On Road,"(41.99, -87.75)",30
15:00,Hazard,On Road,"(41.99, -87.74)",6
15:00,Hazard,On Road,"(41.99, -87.73)",9
15:00,Hazard,On Road,"(41.99, -87.72)",21
15:00,Hazard,On Road,"(41.99, -87.71)",12
15:00,Hazard,On Road,"(41.99, -87.7)",13
15:00,Hazard,On Road,"(41.99, -87.69)",11
15:00,Hazard,On Road,"(41.99, -87.68)",11
15:00,Hazard,On Road,"(41.99, -87.67)",34
15:00,Hazard,On Road,"(41.99, -87.66)",100
15:00,Hazard,On Road,"(41.99, -87.65)",5
15:00,Hazard,On Road,"(42.0, -87.89)",1
15:00,Hazard,On Road,"(42.0, -87.82)",9
15:00,Hazard,On Road,"(42.0, -87.81)",5
15:00,Hazard,On Road,"(42.0, -87.8)",1
15:00,Hazard,On Road,"(42.0, -87.79)",9
15:00,Hazard,On Road,"(42.0, -87.78)",11
15:00,Hazard,On Road,"(42.0, -87.77)",16
15:00,Hazard,On Road,"(42.0, -87.76)",7
15:00,Hazard,On Road,"(42.0, -87.75)",12
15:00,Hazard,On Road,"(42.0, -87.74)",5
15:00,Hazard,On Road,"(42.0, -87.73)",13
15:00,Hazard,On Road,"(42.0, -87.72)",7
15:00,Hazard,On Road,"(42.0, -87.71)",4
15:00,Hazard,On Road,"(42.0, -87.7)",5
15:00,Hazard,On Road,"(42.0, -87.69)",6
15:00,Hazard,On Road,"(42.0, -87.68)",9
15:00,Hazard,On Road,"(42.0, -87.67)",15
15:00,Hazard,On Road,"(42.0, -87.66)",25
15:00,Hazard,On Road,"(42.01, -87.83)",2
15:00,Hazard,On Road,"(42.01, -87.82)",5
15:00,Hazard,On Road,"(42.01, -87.78)",1
15:00,Hazard,On Road,"(42.01, -87.71)",5
15:00,Hazard,On Road,"(42.01, -87.7)",3
15:00,Hazard,On Road,"(42.01, -87.69)",7
15:00,Hazard,On Road,"(42.01, -87.68)",12
15:00,Hazard,On Road,"(42.01, -87.67)",12
15:00,Hazard,On Road,"(42.01, -87.66)",6
15:00,Hazard,On Road,"(42.02, -87.82)",1
15:00,Hazard,On Road,"(42.02, -87.81)",2
15:00,Hazard,On Road,"(42.02, -87.69)",4
15:00,Hazard,On Road,"(42.02, -87.68)",7
15:00,Hazard,On Road,"(42.02, -87.67)",15
15:00,Hazard,On Shoulder,"(41.65, -87.58)",90
15:00,Hazard,On Shoulder,"(41.65, -87.56)",1
15:00,Hazard,On Shoulder,"(41.66, -87.6)",2
15:00,Hazard,On Shoulder,"(41.66, -87.59)",128
15:00,Hazard,On Shoulder,"(41.66, -87.58)",21
15:00,Hazard,On Shoulder,"(41.66, -87.57)",5
15:00,Hazard,On Shoulder,"(41.66, -87.56)",2
15:00,Hazard,On Shoulder,"(41.67, -87.6)",94
15:00,Hazard,On Shoulder,"(41.67, -87.59)",29
15:00,Hazard,On Shoulder,"(41.68, -87.64)",1
15:00,Hazard,On Shoulder,"(41.68, -87.6)",101
15:00,Hazard,On Shoulder,"(41.68, -87.58)",1
15:00,Hazard,On Shoulder,"(41.69, -87.67)",1
15:00,Hazard,On Shoulder,"(41.69, -87.66)",6
15:00,Hazard,On Shoulder,"(41.69, -87.6)",95
15:00,Hazard,On Shoulder,"(41.69, -87.56)",2
15:00,Hazard,On Shoulder,"(41.7, -87.66)",4
15:00,Hazard,On Shoulder,"(41.7, -87.64)",1
15:00,Hazard,On Shoulder,"(41.7, -87.6)",45
15:00,Hazard,On Shoulder,"(41.7, -87.59)",91
15:00,Hazard,On Shoulder,"(41.71, -87.69)",1
15:00,Hazard,On Shoulder,"(41.71, -87.67)",1
15:00,Hazard,On Shoulder,"(41.71, -87.66)",1
15:00,Hazard,On Shoulder,"(41.71, -87.65)",6
15:00,Hazard,On Shoulder,"(41.71, -87.64)",8
15:00,Hazard,On Shoulder,"(41.71, -87.63)",14
15:00,Hazard,On Shoulder,"(41.71, -87.62)",44
15:00,Hazard,On Shoulder,"(41.71, -87.61)",113
15:00,Hazard,On Shoulder,"(41.71, -87.6)",118
15:00,Hazard,On Shoulder,"(41.71, -87.59)",66
15:00,Hazard,On Shoulder,"(41.71, -87.58)",13
15:00,Hazard,On Shoulder,"(41.71, -87.57)",1
15:00,Hazard,On Shoulder,"(41.71, -87.56)",1
15:00,Hazard,On Shoulder,"(41.72, -87.68)",1
15:00,Hazard,On Shoulder,"(41.72, -87.67)",1
15:00,Hazard,On Shoulder,"(41.72, -87.64)",4
15:00,Hazard,On Shoulder,"(41.72, -87.63)",10
15:00,Hazard,On Shoulder,"(41.72, -87.62)",139
15:00,Hazard,On Shoulder,"(41.72, -87.59)",10
15:00,Hazard,On Shoulder,"(41.72, -87.58)",10
15:00,Hazard,On Shoulder,"(41.73, -87.63)",1
15:00,Hazard,On Shoulder,"(41.73, -87.62)",134
15:00,Hazard,On Shoulder,"(41.73, -87.57)",2
15:00,Hazard,On Shoulder,"(41.73, -87.56)",14
15:00,Hazard,On Shoulder,"(41.74, -87.74)",1
15:00,Hazard,On Shoulder,"(41.74, -87.7)",1
15:00,Hazard,On Shoulder,"(41.74, -87.66)",1
15:00,Hazard,On Shoulder,"(41.74, -87.65)",1
15:00,Hazard,On Shoulder,"(41.74, -87.63)",49
15:00,Hazard,On Shoulder,"(41.74, -87.62)",83
15:00,Hazard,On Shoulder,"(41.74, -87.59)",2
15:00,Hazard,On Shoulder,"(41.74, -87.58)",3
15:00,Hazard,On Shoulder,"(41.74, -87.57)",27
15:00,Hazard,On Shoulder,"(41.75, -87.73)",1
15:00,Hazard,On Shoulder,"(41.75, -87.7)",1
15:00,Hazard,On Shoulder,"(41.75, -87.69)",1
15:00,Hazard,On Shoulder,"(41.75, -87.66)",1
15:00,Hazard,On Shoulder,"(41.75, -87.63)",76
15:00,Hazard,On Shoulder,"(41.75, -87.62)",40
15:00,Hazard,On Shoulder,"(41.75, -87.61)",1
15:00,Hazard,On Shoulder,"(41.75, -87.59)",14
15:00,Hazard,On Shoulder,"(41.75, -87.58)",27
15:00,Hazard,On Shoulder,"(41.76, -87.68)",1
15:00,Hazard,On Shoulder,"(41.76, -87.63)",127
15:00,Hazard,On Shoulder,"(41.76, -87.62)",4
15:00,Hazard,On Shoulder,"(41.76, -87.61)",6
15:00,Hazard,On Shoulder,"(41.76, -87.6)",14
15:00,Hazard,On Shoulder,"(41.76, -87.59)",6
15:00,Hazard,On Shoulder,"(41.77, -87.66)",1
15:00,Hazard,On Shoulder,"(41.77, -87.63)",124
15:00,Hazard,On Shoulder,"(41.77, -87.62)",16
15:00,Hazard,On Shoulder,"(41.77, -87.61)",21
15:00,Hazard,On Shoulder,"(41.77, -87.59)",1
15:00,Hazard,On Shoulder,"(41.77, -87.57)",2
15:00,Hazard,On Shoulder,"(41.78, -87.79)",1
15:00,Hazard,On Shoulder,"(41.78, -87.76)",1
15:00,Hazard,On Shoulder,"(41.78, -87.74)",8
15:00,Hazard,On Shoulder,"(41.78, -87.63)",141
15:00,Hazard,On Shoulder,"(41.78, -87.62)",2
15:00,Hazard,On Shoulder,"(41.78, -87.59)",1
15:00,Hazard,On Shoulder,"(41.78, -87.58)",3
15:00,Hazard,On Shoulder,"(41.78, -87.57)",3
15:00,Hazard,On Shoulder,"(41.79, -87.77)",3
15:00,Hazard,On Shoulder,"(41.79, -87.76)",3
15:00,Hazard,On Shoulder,"(41.79, -87.75)",2
15:00,Hazard,On Shoulder,"(41.79, -87.74)",5
15:00,Hazard,On Shoulder,"(41.79, -87.72)",1
15:00,Hazard,On Shoulder,"(41.79, -87.7)",1
15:00,Hazard,On Shoulder,"(41.79, -87.68)",2
15:00,Hazard,On Shoulder,"(41.79, -87.67)",1
15:00,Hazard,On Shoulder,"(41.79, -87.64)",1
15:00,Hazard,On Shoulder,"(41.79, -87.63)",130
15:00,Hazard,On Shoulder,"(41.79, -87.62)",1
15:00,Hazard,On Shoulder,"(41.79, -87.61)",2
15:00,Hazard,On Shoulder,"(41.79, -87.59)",2
15:00,Hazard,On Shoulder,"(41.79, -87.58)",9
15:00,Hazard,On Shoulder,"(41.8, -87.8)",9
15:00,Hazard,On Shoulder,"(41.8, -87.76)",1
15:00,Hazard,On Shoulder,"(41.8, -87.74)",2
15:00,Hazard,On Shoulder,"(41.8, -87.65)",1
15:00,Hazard,On Shoulder,"(41.8, -87.63)",168
15:00,Hazard,On Shoulder,"(41.8, -87.61)",1
15:00,Hazard,On Shoulder,"(41.8, -87.58)",7
15:00,Hazard,On Shoulder,"(41.81, -87.76)",15
15:00,Hazard,On Shoulder,"(41.81, -87.75)",29
15:00,Hazard,On Shoulder,"(41.81, -87.74)",7
15:00,Hazard,On Shoulder,"(41.81, -87.72)",3
15:00,Hazard,On Shoulder,"(41.81, -87.66)",2
15:00,Hazard,On Shoulder,"(41.81, -87.64)",1
15:00,Hazard,On Shoulder,"(41.81, -87.63)",155
15:00,Hazard,On Shoulder,"(41.81, -87.6)",1
15:00,Hazard,On Shoulder,"(41.81, -87.59)",12
15:00,Hazard,On Shoulder,"(41.82, -87.75)",57
15:00,Hazard,On Shoulder,"(41.82, -87.74)",120
15:00,Hazard,On Shoulder,"(41.82, -87.73)",116
15:00,Hazard,On Shoulder,"(41.82, -87.72)",98
15:00,Hazard,On Shoulder,"(41.82, -87.69)",2
15:00,Hazard,On Shoulder,"(41.82, -87.68)",6
15:00,Hazard,On Shoulder,"(41.82, -87.67)",1
15:00,Hazard,On Shoulder,"(41.82, -87.63)",203
15:00,Hazard,On Shoulder,"(41.82, -87.61)",1
15:00,Hazard,On Shoulder,"(41.82, -87.6)",29
15:00,Hazard,On Shoulder,"(41.83, -87.72)",28
15:00,Hazard,On Shoulder,"(41.83, -87.71)",120
15:00,Hazard,On Shoulder,"(41.83, -87.7)",64
15:00,Hazard,On Shoulder,"(41.83, -87.69)",65
15:00,Hazard,On Shoulder,"(41.83, -87.68)",3
15:00,Hazard,On Shoulder,"(41.83, -87.63)",162
15:00,Hazard,On Shoulder,"(41.83, -87.61)",33
15:00,Hazard,On Shoulder,"(41.83, -87.6)",12
15:00,Hazard,On Shoulder,"(41.84, -87.73)",1
15:00,Hazard,On Shoulder,"(41.84, -87.7)",2
15:00,Hazard,On Shoulder,"(41.84, -87.69)",10
15:00,Hazard,On Shoulder,"(41.84, -87.68)",64
15:00,Hazard,On Shoulder,"(41.84, -87.67)",63
15:00,Hazard,On Shoulder,"(41.84, -87.66)",80
15:00,Hazard,On Shoulder,"(41.84, -87.65)",26
15:00,Hazard,On Shoulder,"(41.84, -87.63)",259
15:00,Hazard,On Shoulder,"(41.84, -87.61)",25
15:00,Hazard,On Shoulder,"(41.85, -87.73)",1
15:00,Hazard,On Shoulder,"(41.85, -87.72)",1
15:00,Hazard,On Shoulder,"(41.85, -87.68)",1
15:00,Hazard,On Shoulder,"(41.85, -87.67)",2
15:00,Hazard,On Shoulder,"(41.85, -87.66)",1
15:00,Hazard,On Shoulder,"(41.85, -87.65)",84
15:00,Hazard,On Shoulder,"(41.85, -87.64)",126
15:00,Hazard,On Shoulder,"(41.85, -87.63)",161
15:00,Hazard,On Shoulder,"(41.85, -87.62)",71
15:00,Hazard,On Shoulder,"(41.85, -87.61)",55
15:00,Hazard,On Shoulder,"(41.86, -87.7)",3
15:00,Hazard,On Shoulder,"(41.86, -87.68)",1
15:00,Hazard,On Shoulder,"(41.86, -87.67)",4
15:00,Hazard,On Shoulder,"(41.86, -87.65)",2
15:00,Hazard,On Shoulder,"(41.86, -87.64)",40
15:00,Hazard,On Shoulder,"(41.86, -87.63)",2
15:00,Hazard,On Shoulder,"(41.86, -87.62)",45
15:00,Hazard,On Shoulder,"(41.87, -87.78)",47
15:00,Hazard,On Shoulder,"(41.87, -87.77)",116
15:00,Hazard,On Shoulder,"(41.87, -87.76)",99
15:00,Hazard,On Shoulder,"(41.87, -87.75)",176
15:00,Hazard,On Shoulder,"(41.87, -87.74)",127
15:00,Hazard,On Shoulder,"(41.87, -87.73)",160
15:00,Hazard,On Shoulder,"(41.87, -87.72)",145
15:00,Hazard,On Shoulder,"(41.87, -87.71)",148
15:00,Hazard,On Shoulder,"(41.87, -87.7)",41
15:00,Hazard,On Shoulder,"(41.87, -87.69)",1
15:00,Hazard,On Shoulder,"(41.87, -87.68)",1
15:00,Hazard,On Shoulder,"(41.87, -87.67)",1
15:00,Hazard,On Shoulder,"(41.87, -87.65)",41
15:00,Hazard,On Shoulder,"(41.87, -87.64)",117
15:00,Hazard,On Shoulder,"(41.87, -87.63)",5
15:00,Hazard,On Shoulder,"(41.87, -87.62)",17
15:00,Hazard,On Shoulder,"(41.88, -87.75)",2
15:00,Hazard,On Shoulder,"(41.88, -87.74)",1
15:00,Hazard,On Shoulder,"(41.88, -87.72)",3
15:00,Hazard,On Shoulder,"(41.88, -87.7)",107
15:00,Hazard,On Shoulder,"(41.88, -87.69)",116
15:00,Hazard,On Shoulder,"(41.88, -87.68)",142
15:00,Hazard,On Shoulder,"(41.88, -87.67)",105
15:00,Hazard,On Shoulder,"(41.88, -87.66)",123
15:00,Hazard,On Shoulder,"(41.88, -87.65)",136
15:00,Hazard,On Shoulder,"(41.88, -87.64)",29
15:00,Hazard,On Shoulder,"(41.88, -87.63)",16
15:00,Hazard,On Shoulder,"(41.88, -87.62)",31
15:00,Hazard,On Shoulder,"(41.88, -87.61)",2
15:00,Hazard,On Shoulder,"(41.89, -87.76)",1
15:00,Hazard,On Shoulder,"(41.89, -87.75)",1
15:00,Hazard,On Shoulder,"(41.89, -87.74)",1
15:00,Hazard,On Shoulder,"(41.89, -87.7)",1
15:00,Hazard,On Shoulder,"(41.89, -87.69)",2
15:00,Hazard,On Shoulder,"(41.89, -87.66)",48
15:00,Hazard,On Shoulder,"(41.89, -87.65)",131
15:00,Hazard,On Shoulder,"(41.89, -87.64)",17
15:00,Hazard,On Shoulder,"(41.89, -87.63)",6
15:00,Hazard,On Shoulder,"(41.89, -87.62)",17
15:00,Hazard,On Shoulder,"(41.89, -87.61)",36
15:00,Hazard,On Shoulder,"(41.9, -87.7)",5
15:00,Hazard,On Shoulder,"(41.9, -87.69)",2
15:00,Hazard,On Shoulder,"(41.9, -87.68)",1
15:00,Hazard,On Shoulder,"(41.9, -87.66)",131
15:00,Hazard,On Shoulder,"(41.9, -87.65)",1
15:00,Hazard,On Shoulder,"(41.9, -87.63)",5
15:00,Hazard,On Shoulder,"(41.9, -87.62)",56
15:00,Hazard,On Shoulder,"(41.91, -87.79)",1
15:00,Hazard,On Shoulder,"(41.91, -87.7)",1
15:00,Hazard,On Shoulder,"(41.91, -87.69)",2
15:00,Hazard,On Shoulder,"(41.91, -87.67)",39
15:00,Hazard,On Shoulder,"(41.91, -87.66)",99
15:00,Hazard,On Shoulder,"(41.91, -87.65)",3
15:00,Hazard,On Shoulder,"(41.91, -87.63)",31
15:00,Hazard,On Shoulder,"(41.91, -87.62)",2
15:00,Hazard,On Shoulder,"(41.92, -87.78)",1
15:00,Hazard,On Shoulder,"(41.92, -87.77)",1
15:00,Hazard,On Shoulder,"(41.92, -87.76)",1
15:00,Hazard,On Shoulder,"(41.92, -87.72)",1
15:00,Hazard,On Shoulder,"(41.92, -87.7)",2
15:00,Hazard,On Shoulder,"(41.92, -87.69)",2
15:00,Hazard,On Shoulder,"(41.92, -87.68)",65
15:00,Hazard,On Shoulder,"(41.92, -87.67)",79
15:00,Hazard,On Shoulder,"(41.92, -87.64)",1
15:00,Hazard,On Shoulder,"(41.92, -87.63)",36
15:00,Hazard,On Shoulder,"(41.93, -87.77)",1
15:00,Hazard,On Shoulder,"(41.93, -87.76)",1
15:00,Hazard,On Shoulder,"(41.93, -87.71)",4
15:00,Hazard,On Shoulder,"(41.93, -87.7)",96
15:00,Hazard,On Shoulder,"(41.93, -87.69)",124
15:00,Hazard,On Shoulder,"(41.93, -87.68)",22
15:00,Hazard,On Shoulder,"(41.93, -87.67)",1
15:00,Hazard,On Shoulder,"(41.93, -87.65)",1
15:00,Hazard,On Shoulder,"(41.93, -87.63)",33
15:00,Hazard,On Shoulder,"(41.94, -87.81)",1
15:00,Hazard,On Shoulder,"(41.94, -87.8)",1
15:00,Hazard,On Shoulder,"(41.94, -87.75)",1
15:00,Hazard,On Shoulder,"(41.94, -87.74)",1
15:00,Hazard,On Shoulder,"(41.94, -87.73)",1
15:00,Hazard,On Shoulder,"(41.94, -87.72)",38
15:00,Hazard,On Shoulder,"(41.94, -87.71)",122
15:00,Hazard,On Shoulder,"(41.94, -87.7)",59
15:00,Hazard,On Shoulder,"(41.94, -87.69)",5
15:00,Hazard,On Shoulder,"(41.94, -87.67)",1
15:00,Hazard,On Shoulder,"(41.94, -87.65)",1
15:00,Hazard,On Shoulder,"(41.94, -87.64)",10
15:00,Hazard,On Shoulder,"(41.94, -87.63)",9
15:00,Hazard,On Shoulder,"(41.95, -87.9)",3
15:00,Hazard,On Shoulder,"(41.95, -87.89)",3
15:00,Hazard,On Shoulder,"(41.95, -87.76)",3
15:00,Hazard,On Shoulder,"(41.95, -87.75)",1
15:00,Hazard,On Shoulder,"(41.95, -87.74)",2
15:00,Hazard,On Shoulder,"(41.95, -87.73)",79
15:00,Hazard,On Shoulder,"(41.95, -87.72)",112
15:00,Hazard,On Shoulder,"(41.95, -87.71)",4
15:00,Hazard,On Shoulder,"(41.95, -87.7)",2
15:00,Hazard,On Shoulder,"(41.95, -87.69)",3
15:00,Hazard,On Shoulder,"(41.95, -87.68)",1
15:00,Hazard,On Shoulder,"(41.95, -87.67)",2
15:00,Hazard,On Shoulder,"(41.95, -87.66)",1
15:00,Hazard,On Shoulder,"(41.95, -87.65)",2
15:00,Hazard,On Shoulder,"(41.95, -87.64)",5
15:00,Hazard,On Shoulder,"(41.96, -87.89)",6
15:00,Hazard,On Shoulder,"(41.96, -87.88)",20
15:00,Hazard,On Shoulder,"(41.96, -87.77)",2
15:00,Hazard,On Shoulder,"(41.96, -87.76)",2
15:00,Hazard,On Shoulder,"(41.96, -87.75)",94
15:00,Hazard,On Shoulder,"(41.96, -87.74)",117
15:00,Hazard,On Shoulder,"(41.96, -87.73)",22
15:00,Hazard,On Shoulder,"(41.96, -87.72)",3
15:00,Hazard,On Shoulder,"(41.96, -87.71)",2
15:00,Hazard,On Shoulder,"(41.96, -87.7)",1
15:00,Hazard,On Shoulder,"(41.96, -87.67)",5
15:00,Hazard,On Shoulder,"(41.96, -87.65)",7
15:00,Hazard,On Shoulder,"(41.96, -87.64)",3
15:00,Hazard,On Shoulder,"(41.97, -87.89)",1
15:00,Hazard,On Shoulder,"(41.97, -87.88)",1
15:00,Hazard,On Shoulder,"(41.97, -87.85)",1
15:00,Hazard,On Shoulder,"(41.97, -87.81)",2
15:00,Hazard,On Shoulder,"(41.97, -87.78)",2
15:00,Hazard,On Shoulder,"(41.97, -87.77)",55
15:00,Hazard,On Shoulder,"(41.97, -87.76)",77
15:00,Hazard,On Shoulder,"(41.97, -87.75)",148
15:00,Hazard,On Shoulder,"(41.97, -87.74)",2
15:00,Hazard,On Shoulder,"(41.97, -87.73)",2
15:00,Hazard,On Shoulder,"(41.97, -87.71)",1
15:00,Hazard,On Shoulder,"(41.97, -87.7)",1
15:00,Hazard,On Shoulder,"(41.97, -87.69)",1
15:00,Hazard,On Shoulder,"(41.97, -87.65)",8
15:00,Hazard,On Shoulder,"(41.98, -87.9)",5
15:00,Hazard,On Shoulder,"(41.98, -87.89)",9
15:00,Hazard,On Shoulder,"(41.98, -87.88)",26
15:00,Hazard,On Shoulder,"(41.98, -87.85)",6
15:00,Hazard,On Shoulder,"(41.98, -87.84)",57
15:00,Hazard,On Shoulder,"(41.98, -87.83)",99
15:00,Hazard,On Shoulder,"(41.98, -87.82)",43
15:00,Hazard,On Shoulder,"(41.98, -87.81)",79
15:00,Hazard,On Shoulder,"(41.98, -87.8)",73
15:00,Hazard,On Shoulder,"(41.98, -87.79)",81
15:00,Hazard,On Shoulder,"(41.98, -87.78)",100
15:00,Hazard,On Shoulder,"(41.98, -87.77)",44
15:00,Hazard,On Shoulder,"(41.98, -87.76)",2
15:00,Hazard,On Shoulder,"(41.98, -87.75)",109
15:00,Hazard,On Shoulder,"(41.98, -87.72)",1
15:00,Hazard,On Shoulder,"(41.98, -87.71)",2
15:00,Hazard,On Shoulder,"(41.98, -87.68)",1
15:00,Hazard,On Shoulder,"(41.98, -87.67)",4
15:00,Hazard,On Shoulder,"(41.98, -87.66)",2
15:00,Hazard,On Shoulder,"(41.98, -87.65)",23
15:00,Hazard,On Shoulder,"(41.99, -87.88)",14
15:00,Hazard,On Shoulder,"(41.99, -87.82)",1
15:00,Hazard,On Shoulder,"(41.99, -87.79)",1
15:00,Hazard,On Shoulder,"(41.99, -87.77)",2
15:00,Hazard,On Shoulder,"(41.99, -87.75)",57
15:00,Hazard,On Shoulder,"(41.99, -87.74)",1
15:00,Hazard,On Shoulder,"(41.99, -87.73)",1
15:00,Hazard,On Shoulder,"(41.99, -87.71)",1
15:00,Hazard,On Shoulder,"(41.99, -87.7)",1
15:00,Hazard,On Shoulder,"(41.99, -87.69)",6
15:00,Hazard,On Shoulder,"(41.99, -87.68)",4
15:00,Hazard,On Shoulder,"(41.99, -87.67)",1
15:00,Hazard,On Shoulder,"(41.99, -87.66)",29
15:00,Hazard,On Shoulder,"(41.99, -87.65)",2
15:00,Hazard,On Shoulder,"(42.0, -87.93)",1
15:00,Hazard,On Shoulder,"(42.0, -87.8)",1
15:00,Hazard,On Shoulder,"(42.0, -87.79)",1
15:00,Hazard,On Shoulder,"(42.0, -87.78)",2
15:00,Hazard,On Shoulder,"(42.0, -87.77)",5
15:00,Hazard,On Shoulder,"(42.0, -87.76)",1
15:00,Hazard,On Shoulder,"(42.0, -87.75)",1
15:00,Hazard,On Shoulder,"(42.0, -87.74)",1
15:00,Hazard,On Shoulder,"(42.0, -87.66)",4
15:00,Hazard,On Shoulder,"(42.01, -87.87)",4
15:00,Hazard,On Shoulder,"(42.01, -87.7)",2
15:00,Hazard,On Shoulder,"(42.01, -87.67)",1
15:00,Hazard,On Shoulder,"(42.01, -87.66)",1
15:00,Hazard,On Shoulder,"(42.02, -87.67)",2
15:00,Hazard,Unclassified,"(41.68, -87.72)",2
15:00,Hazard,Unclassified,"(41.7, -87.72)",3
15:00,Hazard,Unclassified,"(41.77, -87.63)",2
